Season,Name,Team,W,L,G,IP,K9,BB9,HR9,BABIP,LOB,GB,HRFB,ERA,FIP,xFIP,ID,release_pos_x,release_pos_z,release_pos_y,release_speed,pfx_x,pfx_z,release_spin_rate,spin_axis,n_pitches
2019,Sean Newcomb,ATL,1,0,4,3.2,9.82,0.0,0.0,0.0,1.0,0.7140000000000001,0.0,0.0,1.03,2.12,656794,1.7926079593564777,6.4891532599491955,55.01881456392888,89.7259949195597,0.13451312447078748,0.6151735817104149,2370.5249788314986,204.3861134631668,4.0
2019,Blake Snell,TBR,0,1,3,5.1,11.81,0.0,1.69,0.25,1.0,0.154,0.125,1.69,3.03,3.57,605483,1.7101903754627181,6.757662612374405,54.09469063987308,89.51607615018509,0.33508725542041246,0.8009941829719726,2272.8920634920637,199.12057112638814,4.0
2018,Rich Hill,LAD,0,0,4,16.2,9.18,6.48,0.0,0.214,0.818,0.4629999999999999,0.0,2.16,3.46,5.05,448179,1.6732715168806467,5.712805515929625,54.45962910128388,83.26235741444867,-0.08352829291488349,0.45017593913456966,2626.2486923442702,210.3062291963861,8.0
2019,Josh Tomlin,ATL,0,0,2,3.2,4.91,0.0,0.0,0.2,1.0,0.7,0.0,0.0,2.12,3.21,458708,-1.1763028169014085,5.6247535211267605,55.20540492957746,85.63424295774648,-0.2025176056338028,0.690818661971831,2435.0264317180618,166.5625,5.0
2024,Tanner Scott,SDP,0,0,5,4.1,14.54,4.15,0.0,0.25,1.0,0.429,0.0,0.0,1.32,2.37,656945,2.505846947549441,5.23164230438521,54.1100429922614,93.58306104901118,0.009140154772141015,0.7900773860705074,2610.0764552562987,194.39443961772372,4.0
2022,Trevor Stephan,CLE,0,0,4,5.2,17.47,1.59,0.0,0.0,0.0,0.1669999999999999,0.0,1.59,-0.24,0.8,663986,-1.8393404461687681,5.787662463627546,53.93686711930165,91.51076624636276,-0.5137051406401552,0.7214064015518914,2171.617790811339,195.29032258064515,3.0
2017,Adam Warren,NYY,0,0,3,4.1,4.15,2.08,0.0,0.154,0.667,0.308,0.0,2.08,2.93,5.8,476589,-1.3518910256410255,5.854262820512821,54.46450854700855,88.26239316239317,-0.12705128205128205,0.8052350427350428,2193.9891891891893,162.73290598290598,6.0
2024,Clay Holmes,NYY,3,1,13,12.0,9.0,3.75,0.75,0.241,0.873,0.536,0.125,2.25,3.75,3.67,605280,-0.7681566820276499,6.576193548387097,54.548211981566816,91.7516129032258,-0.34615668202764976,-0.017382488479262673,2414.7592250922507,143.7970479704797,4.0
2021,Kenley Jansen,LAD,2,0,8,7.0,18.0,1.29,0.0,0.3,1.0,0.3,0.0,0.0,-0.4,0.61,445276,-1.4614285714285715,6.389607843137255,53.35434173669468,91.25284780578899,0.28281979458450046,1.180326797385621,2552.600561272217,154.03274087932647,3.0
2019,Ryan Helsley,STL,0,0,5,5.1,13.5,1.69,0.0,0.111,1.0,0.444,0.0,0.0,0.78,2.27,664854,-0.3244887348353553,6.023466204506065,54.37261698440208,93.18630849220104,-0.23311958405545927,0.907417677642981,2467.043327556326,177.43847487001733,5.0
2022,Clay Holmes,NYY,0,0,5,6.0,10.5,3.0,0.0,0.154,1.0,0.667,0.0,0.0,2.28,2.77,605280,-0.915532786885246,6.347766393442623,54.427909836065574,94.8392418032787,-0.9432172131147541,0.31892418032786884,2278.0184426229507,191.7620512820513,3.0
2024,Pedro Avila,CLE,1,0,3,4.0,6.75,4.5,0.0,0.0,1.0,0.25,0.0,0.0,3.17,5.43,658648,-1.2024101479915434,5.781057082452431,54.15999295278365,87.3276250880902,-0.03562367864693446,0.33806201550387593,2267.745042492918,159.27478753541075,6.0
2023,Jhoan Duran,MIN,0,0,4,5.0,10.8,1.8,0.0,0.182,1.0,0.545,0.0,0.0,1.46,2.45,661395,-2.1287217305801374,6.065526057030482,53.966932153392335,96.95260570304818,-0.5929105211406096,0.3735693215339233,2160.621062992126,173.26082677165354,3.0
2018,Chris Rusin,COL,0,0,4,4.0,4.5,4.5,0.0,0.182,1.0,0.545,0.0,0.0,3.66,4.9,543734,1.8973424971363115,6.020458190148911,55.29034364261169,87.9553264604811,0.7279381443298969,0.5275715922107674,2251.501146788991,144.15922107674686,6.0
2024,Tobias Myers,MIL,0,0,1,5.0,9.0,0.0,0.0,0.167,1.0,0.1669999999999999,0.0,0.0,1.77,3.88,668964,-0.9660827137546469,5.8872026022304835,53.843034386617106,88.54490934449093,-0.13763940520446097,1.0381737918215614,2159.462110646211,180.05715613382898,6.0
2021,Phil Bickford,LAD,0,0,6,6.0,6.0,0.0,0.0,0.235,1.0,0.353,0.0,0.0,1.84,4.48,641360,-2.580193298969072,5.296082474226805,53.62586340206185,90.36417525773197,-0.03418814432989691,0.9233505154639176,2331.8490322580647,166.57548387096773,4.0
2022,Jose Quintana,STL,0,0,1,5.1,5.06,1.69,0.0,0.133,1.0,0.467,0.0,0.0,2.55,4.49,500779,2.2751248164464024,5.803234214390602,54.05670337738619,86.68322320117474,0.24911527165932454,0.5712701908957416,1981.5577277757286,194.70195499815566,5.0
2022,Josh Hader,SDP,0,0,5,5.1,16.88,1.69,0.0,0.143,1.0,0.286,0.0,0.0,-0.08,1.31,623352,2.945747613997879,5.425323435843054,53.75853658536586,93.4168610816543,0.4203075291622482,1.0500106044538706,2126.8074468085106,191.0744680851064,4.0
2019,Michael Soroka,ATL,0,0,1,7.0,9.0,0.0,0.0,0.125,0.5,0.5,0.0,1.29,1.21,2.92,647336,-1.869475127301214,6.534390912651782,55.42728946337642,88.8129259694477,-0.6868468468468468,0.5581316098707403,2347.878896882494,189.4249902075989,4.0
2017,Luke Gregerson,HOU,0,0,5,3.2,12.27,4.91,0.0,0.25,1.0,0.625,0.0,0.0,2.07,3.04,502381,-1.6020689655172415,6.293260188087774,54.99757575757576,85.76760710553815,-0.15256008359456635,0.1986833855799373,2511.4359243697477,168.89237199582027,4.0
2022,David Robertson,PHI,1,0,8,7.2,12.91,5.87,1.17,0.313,1.0,0.471,0.143,1.17,3.9,3.55,502085,-2.567988614800759,5.781432637571157,53.84517077798861,88.77409867172675,0.348403041825095,0.48666034155597726,2627.398865784499,129.06742640075973,3.0
2022,Tyler Glasnow,TBR,0,0,1,5.0,9.0,0.0,0.0,0.167,1.0,0.5,0.0,0.0,1.11,2.3,607192,-1.7151754385964912,6.1769298245614035,53.16078947368421,93.05789473684212,0.028157894736842104,0.7491228070175439,2568.5526315789475,152.74561403508773,3.0
2024,Corbin Burnes,BAL,0,1,1,8.0,3.38,1.13,0.0,0.217,0.833,0.391,0.0,1.13,2.79,4.68,669203,-0.9283806343906511,5.9678030050083475,53.96630050083473,90.31642737896495,0.1764808013355593,0.35491485809682805,2708.245238890745,146.02238556632142,7.0
2021,Andrew Kittredge,TBR,0,0,2,3.1,5.4,0.0,0.0,0.222,1.0,0.444,0.0,0.0,1.97,4.09,552640,-1.609184505606524,5.837003058103976,53.85758409785933,92.37706422018348,-0.2972986748216106,0.520519877675841,2550.4097859327217,168.54841997961265,4.0
2017,Tony Cingrani,LAD,0,0,7,5.0,5.4,3.6,1.8,0.167,1.0,0.583,0.3329999999999999,1.8,6.36,4.82,571561,2.505309491059147,5.279160935350756,53.77449793672627,92.588583218707,0.4339752407152682,1.2377716643741403,2179.4511494252874,163.01100412654745,3.0
2022,Joe Musgrove,SDP,1,1,3,18.2,8.68,2.89,0.48,0.286,0.765,0.44,0.0559999999999999,2.89,2.84,3.58,605397,-1.5412530885986586,6.402107306741969,54.493138016237204,87.28344511118955,0.2235898340981292,0.23278503353335686,2587.2043769855277,140.03529827038474,6.0
2017,Rich Hill,LAD,0,0,4,17.2,12.23,4.08,1.53,0.256,0.952,0.4,0.188,2.55,4.01,3.41,448179,1.8666531713900134,5.913517768780927,54.498852901484476,82.66531713900135,0.014017094017094018,0.6670535312640575,2601.365272154746,213.35762483130904,7.0
2017,CC Sabathia,NYY,1,1,4,19.0,9.0,4.74,0.47,0.273,0.7809999999999999,0.519,0.091,2.37,3.58,3.92,282332,2.2715318784766794,6.021754385964912,53.80305091998288,85.9242190842961,0.04650834403080873,0.7547325631151048,2093.9122807017543,186.3594351732991,5.0
2024,Tommy Kahnle,NYY,1,1,9,8.2,7.27,7.27,0.0,0.24,0.769,0.56,0.0,2.08,3.97,5.54,592454,-2.2559466666666665,5.751586666666666,53.7854,88.8056,-0.8181733333333333,0.3678533333333333,1489.2367346938775,238.1768707482993,4.0
2022,Wandy Peralta,NYY,0,0,7,8.2,8.31,1.04,0.0,0.36,0.7,0.52,0.0,3.12,1.61,2.81,593974,0.8888220858895706,5.850134969325153,54.59090797546012,91.27889570552148,1.166957055214724,0.5895460122699386,2195.3075980392155,136.91901840490797,4.0
2024,John Schreiber,KCR,0,0,5,3.2,9.82,9.82,0.0,0.0,1.0,0.143,0.0,0.0,4.26,6.32,670167,-2.5782681564245813,4.223027932960894,53.98284916201118,88.3645810055866,-0.3658435754189944,0.20639106145251396,2224.817877094972,196.46256983240224,5.0
2017,Carlos Carrasco,CLE,0,0,1,5.2,11.12,4.76,0.0,0.273,1.0,0.455,0.0,0.0,2.8,3.75,471911,-1.8583163433081225,5.408020388030254,54.21849062808287,89.81999342321603,-0.6241762578099309,0.5844261756001315,2230.4800132144037,191.76882604406444,5.0
2018,Dylan Floro,LAD,0,1,8,7.0,10.29,5.14,0.0,0.353,0.7,0.706,0.0,3.86,2.59,3.06,571670,-3.2165925176946413,5.900222446916077,54.33322548028311,90.82224469160768,-0.8961678463094034,0.6162689585439838,2161.201213346815,219.08796764408493,4.0
2023,Dane Dunning,TEX,1,1,5,7.0,6.43,6.43,1.29,0.333,0.7759999999999999,0.727,0.1669999999999999,5.14,5.83,5.39,641540,-2.4496995548961427,5.454495548961424,53.71004080118694,87.01850890207714,-0.5074851632047478,0.39278560830860537,2118.0078095946446,174.28523614726663,7.0
2022,Tyler Anderson,LAD,0,0,1,5.0,10.8,3.6,0.0,0.182,1.0,0.455,0.0,0.0,1.91,3.39,542881,1.9233268633540372,6.011863354037267,54.404782608695655,85.56812888198758,0.6403454968944099,1.0178299689440993,2150.070652173913,146.33656832298138,5.0
2021,Kyle Wright,ATL,0,0,2,5.2,9.53,4.76,1.59,0.267,1.0,0.563,0.3329999999999999,1.59,4.93,3.57,657140,-1.5969924812030076,5.764436090225564,54.151203007518795,89.20375939849625,-0.3041353383458647,0.5303007518796993,2353.6315789473683,184.6390977443609,5.0
2021,Ryan Tepera,CHW,0,0,3,4.2,5.79,0.0,0.0,0.167,0.5,0.364,0.0,1.93,1.88,3.77,572193,-2.088059071729958,5.776962025316456,54.11114978902954,89.43765822784809,-0.29764767932489455,0.7917932489451477,2197.4229957805906,196.873417721519,5.0
2018,Corbin Burnes,MIL,1,0,6,9.0,11.0,1.0,0.0,0.222,0.667,0.3329999999999999,0.0,2.0,1.38,2.67,669203,-1.0081260945709283,6.094430823117338,54.539054290718035,91.23747810858143,0.15728546409807356,0.5869877408056042,2608.4697855750487,147.03852889667252,5.0
2021,Alex Wood,SFG,0,0,1,4.2,7.71,3.86,0.0,0.167,1.0,0.364,0.0,0.0,2.74,5.01,622072,2.046815489749431,4.918328018223234,54.24252391799544,87.87357630979498,0.7807790432801822,0.4074760820045558,2008.5598330241187,153.20408163265307,3.0
2021,Clay Holmes,NYY,0,0,1,2.0,4.5,0.0,0.0,0.25,1.0,0.75,0.0,0.0,2.17,3.05,605280,-0.9938790035587189,6.418274021352313,54.39048932384342,91.95551601423487,-0.6061921708185054,0.09984875444839858,2342.3909171861087,158.02315227070346,4.0
2024,Sean Guenther,DET,1,0,4,3.0,0.0,3.0,0.0,0.2,0.667,0.8,0.0,3.0,4.17,4.67,674944,2.9640329218106998,5.5890946502057615,54.14378600823046,84.77818930041151,0.4854320987654321,0.1705761316872428,1833.0617283950617,167.69135802469137,4.0
2022,Seranthony Domínguez,PHI,2,0,9,10.2,15.19,0.84,0.0,0.333,0.75,0.381,0.0,1.69,0.02,1.13,622554,-2.1525273390036452,5.5136695018226005,54.25130012150668,95.5048602673147,-0.46888213851761845,0.7955650060753341,2337.253948967193,194.8748481166464,5.0
2019,Luis Cessa,NYY,0,0,2,4.0,9.0,0.0,0.0,0.222,1.0,0.625,0.0,0.0,1.96,2.96,570666,-1.1854955621301775,6.11121301775148,55.12748520710059,88.98764792899408,-0.3925295857988166,0.6196745562130177,2343.19837157661,180.13387573964496,5.0
2021,Freddy Peralta,MIL,0,0,1,4.0,11.25,2.25,0.0,0.333,1.0,0.222,0.0,0.0,1.42,3.63,642547,-2.5499617996604416,5.073357385398982,53.3523259762309,87.64202037351443,-0.04414685908319185,0.7771010186757216,2253.092252575011,159.2463054187192,5.0
2017,Bryan Shaw,CLE,0,0,3,6.0,7.5,0.0,1.5,0.214,1.0,0.467,0.2,1.5,3.66,2.97,543766,-2.94528192371476,5.983847429519072,55.03378109452737,92.94809286898838,0.3591542288557214,0.6871144278606965,2463.476782752902,147.25456053067992,3.0
2023,Jon Gray,TEX,1,0,3,5.2,12.71,1.59,0.0,0.308,0.8,0.385,0.0,1.59,0.96,2.42,592351,-1.9408566652737151,5.558692018386962,53.936080234015876,90.43744254074383,-0.270513999164229,0.589594651065608,2132.038477624425,176.99707235466332,6.0
2021,David Robertson,TBR,0,0,3,4.0,4.5,2.25,0.0,0.231,1.0,0.385,0.0,0.0,2.92,5.57,502085,-2.5161057692307693,5.8253365384615385,53.785576923076924,89.80528846153847,0.25519230769230766,0.9657211538461539,2576.4471153846152,155.97596153846155,4.0
2019,Luis Severino,NYY,0,1,2,8.1,10.8,5.4,2.16,0.318,1.0,0.375,0.182,2.16,5.73,5.24,622663,-2.1597260273972605,5.825433789954338,54.59296803652968,91.55296803652968,-0.2900456621004566,0.8102283105022831,2321.0230414746543,175.02283105022832,3.0
2018,David Price,BOS,3,1,6,26.0,7.96,4.15,1.38,0.209,0.82,0.357,0.121,3.46,4.78,4.87,456034,2.7681392778187175,5.849314664701548,54.61733603537215,89.4936624907885,0.820545320560059,0.7972144436256448,2077.8874953891554,145.58069270449522,5.0
2023,Griffin Jax,MIN,0,0,4,3.2,12.27,0.0,0.0,0.143,1.0,0.5710000000000001,0.0,0.0,0.53,1.43,643377,-0.8618815663801337,5.50233046800382,54.169703915950336,90.74785100286533,0.21803247373447945,0.2778223495702006,2634.7866028708136,123.9578947368421,6.0
2023,Michael Lorenzen,PHI,0,0,2,2.2,3.38,6.75,0.0,0.25,1.0,0.5,0.0,0.0,4.76,6.0,547179,-1.7271048182586644,5.739484361792054,54.64870667793745,89.08972950126795,-0.6796956889264582,0.7378021978021978,2392.4995762711865,183.07627118644066,7.0
2023,Emilio Pagán,MIN,0,0,2,2.0,4.5,4.5,0.0,0.0,1.0,0.0,0.0,0.0,3.76,7.06,641941,-1.7604901036757774,5.597379830348728,53.7175589066918,91.7688972667295,-0.3518378887841659,1.0182563619227143,2391.6141509433965,197.02169811320755,4.0
2019,Tommy Kahnle,NYY,1,0,8,8.0,9.0,3.38,1.13,0.15,0.893,0.286,0.1,2.25,3.96,4.83,592454,-1.8911500974658868,5.743674463937622,53.949074074074076,92.58703703703704,-0.8132261208576999,0.761578947368421,1870.5705824284305,224.16471734892787,3.0
2024,Edwin Díaz,NYM,1,0,6,8.2,13.5,7.27,0.0,0.235,0.727,0.235,0.0,3.12,2.59,4.16,621242,-2.084967105263158,4.920405701754386,53.139111842105265,93.71502192982457,-0.5434758771929824,0.7823135964912281,2323.371710526316,218.90021929824562,2.0
2019,Justin Verlander,HOU,1,4,6,35.1,9.68,3.57,2.04,0.256,0.823,0.29,0.148,4.33,5.2,5.29,434378,-1.7142011104256631,6.938957433682911,54.669386181369525,89.60188155459592,-0.2672146822948797,0.8628099938309686,2599.4847269361308,160.14188772362738,4.0
2018,Tyler Anderson,COL,0,1,1,6.0,7.5,3.0,0.0,0.25,0.833,0.063,0.0,1.5,2.49,5.25,542881,1.9124210526315788,6.0676807017543855,54.593810526315785,87.48365485794457,0.4680210526315789,1.0191684210526317,2232.057213057213,166.0456140350877,5.0
2021,Max Fried,ATL,2,2,5,27.2,9.43,0.98,0.98,0.346,0.705,0.494,0.136,4.23,2.92,2.91,608331,1.311368256450352,6.077767787333855,54.19240422204848,86.6721657544957,-0.17431978107896795,0.19639953088350273,2303.921032056294,234.26505082095386,6.0
2023,Hoby Milner,MIL,0,0,2,2.1,7.71,0.0,0.0,0.333,1.0,0.5,0.0,0.0,1.54,2.96,571948,4.326572541382668,4.2652677702044794,53.66910418695229,84.28276533592988,0.5661538461538462,0.11526777020447906,1882.515,167.16,4.0
2018,Carlos Carrasco,CLE,0,1,1,5.1,5.06,1.69,0.0,0.333,0.7140000000000001,0.765,0.0,3.38,2.6,3.22,471911,-1.640623693379791,5.476898954703833,54.369822299651574,88.6598606271777,-0.4915226480836237,0.3215470383275261,2317.908704883227,173.00522648083623,5.0
2019,Nick Anderson,TBR,0,0,4,5.2,12.71,0.0,0.0,0.385,0.8,0.154,0.0,1.59,0.39,2.15,623433,-0.6552588555858311,6.5469391462307,54.70566757493188,90.84768392370573,-0.24682107175295187,0.9271117166212534,2239.143127962085,163.2488646684832,2.0
2018,Sean Newcomb,ATL,0,0,2,4.2,3.86,5.79,0.0,0.167,0.6,0.455,0.0,1.93,4.23,5.65,656794,2.207251542152159,6.570705962988348,54.95152501713502,88.85202193283071,0.3877381768334476,0.801045236463331,2165.7283018867925,183.1220013708019,4.0
2017,Alex Wood,LAD,0,1,3,12.1,9.49,1.46,2.92,0.042,1.0,0.429,0.4,2.92,5.75,2.98,622072,2.2861832740213526,5.525373665480427,54.3909475088968,88.14377224199289,0.841103202846975,0.8410186832740213,1968.979964381122,157.64724199288256,3.0
2021,A.J. Minter,ATL,1,1,8,12.0,13.5,3.0,0.0,0.308,0.6920000000000001,0.385,0.0,3.0,1.42,2.89,621345,2.0968036529680365,5.575376712328767,54.33436073059361,91.76038812785389,0.21723744292237443,0.7688698630136986,2350.5143184421536,169.83734249713632,3.0
2021,Jesse Chavez,ATL,0,0,7,6.1,2.84,4.26,0.0,0.227,1.0,0.381,0.0,0.0,3.96,6.47,445926,-1.4522916666666665,5.135056818181818,54.32304924242424,88.76212121212122,-0.6245833333333333,0.7491477272727273,2112.471590909091,212.3219696969697,6.0
2022,Jason Adam,TBR,0,0,1,2.0,9.0,0.0,0.0,0.333,1.0,1.0,0.0,0.0,2.61,2.61,592094,-1.6623991507430997,5.936178343949044,53.950350318471344,88.41634819532908,-0.23230360934182592,0.4766029723991507,2472.167728237792,163.56794055201698,3.0
2022,Tim Hill,SDP,1,0,3,2.2,6.75,0.0,0.0,0.143,1.0,0.857,0.0,0.0,1.61,1.61,657612,3.826577181208054,3.069073825503356,53.585906040268455,89.37422818791947,1.2059060402684563,1.3422818791946097e-05,2099.0013422818793,98.0241610738255,4.0
2023,DL Hall,BAL,0,0,2,3.1,16.2,2.7,0.0,0.2,1.0,0.4,0.0,0.0,0.56,2.04,669084,3.079514824797844,5.361509433962264,53.564097035040426,91.04582210242587,0.37684636118598386,0.7799191374663074,2254.0727762803235,178.0242587601078,5.0
2018,David Robertson,NYY,0,0,3,3.2,17.18,2.45,0.0,0.0,1.0,0.25,0.0,0.0,0.16,1.06,502085,-2.7070016891891893,5.749172297297298,54.168462837837836,87.73099662162163,0.5204307432432433,0.22179054054054056,2655.6891191709847,108.85304054054055,6.0
2018,Jon Lester,CHC,0,0,1,6.0,13.5,1.5,0.0,0.308,0.8,0.385,0.0,1.5,0.66,1.76,452657,2.8472586872586874,5.66034749034749,54.38456563706564,87.12873230373229,0.26021879021879024,0.8083011583011582,2273.8792659368964,179.37323037323037,5.0
2021,Nathan Eovaldi,BOS,2,2,5,20.2,10.89,2.18,0.87,0.309,0.613,0.3329999999999999,0.083,4.79,2.73,3.53,543135,-2.1159036556200888,5.7419986334130515,53.808302015715746,90.21451998633414,-0.3164297915954903,0.5021557909121968,2061.902497434143,173.88333903523778,5.0
2023,Chris Paddack,MIN,0,0,2,3.2,14.73,0.0,0.0,0.167,1.0,0.3329999999999999,0.0,0.0,-0.02,1.34,663978,-2.6225316455696204,6.178860759493671,53.73544303797469,88.80126582278481,-0.7469620253164557,0.6343037974683544,2130.025316455696,197.79746835443038,4.0
2023,Spencer Strider,ATL,0,2,2,12.2,10.66,3.55,2.84,0.296,1.0,0.484,0.364,2.84,6.41,3.74,675911,-2.049486931268151,5.84621813488222,53.45491126169732,92.57350758309131,-0.2260374314294934,1.0158438205872862,2348.8630933161126,179.03196641911526,3.0
2024,Ben Casparius,LAD,1,0,4,6.1,7.11,7.11,0.0,0.176,0.875,0.412,0.0,1.42,3.96,6.1,676508,-1.0746794871794871,6.006217948717949,54.642820512820514,89.48653846153846,0.2734615384615384,0.46647435897435896,2711.653846153846,135.75641025641025,4.0
2022,Evan Phillips,LAD,0,0,3,3.1,16.2,2.7,0.0,0.25,1.0,1.0,0.0,0.0,0.41,0.41,623465,-2.4279198266522206,5.3856663055254606,54.05719393282774,90.59458288190683,0.37918743228602386,0.5520043336944745,2410.8916576381366,143.5622968580715,4.0
2021,JT Chargois,TBR,0,0,4,3.1,5.4,2.7,0.0,0.3,1.0,0.5,0.0,0.0,2.87,4.46,608638,-2.208125714285714,5.288811428571429,54.23314285714286,91.1096,-0.5962057142857142,0.4682057142857143,2244.5,226.0491990846682,3.0
2017,Pedro Strop,CHC,0,0,5,5.1,1.69,5.06,0.0,0.063,0.8,0.625,0.0,1.69,5.03,7.03,467008,-1.1410760118460022,6.08558736426456,54.27384995064166,91.78163869693978,-0.49063178677196445,0.8221717670286278,2362.4716981132074,185.27147087857847,4.0
2018,Masahiro Tanaka,NYY,1,0,1,5.0,7.2,1.8,1.8,0.154,1.0,0.357,0.125,1.8,4.76,4.8,547888,-1.8408096828046745,5.329081803005008,54.93935726210351,86.6966611018364,-0.29236644407345574,0.5054424040066777,2030.6686930091184,183.36853088480802,6.0
2024,Nick Mears,MIL,0,0,2,2.1,11.57,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.6,1.89,683232,-1.4766050583657588,6.164017509727626,53.663754863813224,91.77684824902724,-0.06169260700389105,0.6761089494163424,2404.541828793774,136.13910505836577,3.0
2018,Mike Clevinger,CLE,0,0,1,5.0,16.2,5.4,1.8,0.25,1.0,0.3329999999999999,0.1669999999999999,1.8,4.56,3.94,605182,-1.5488994481912937,5.299586143470264,53.99116186388719,87.6155119558553,-0.10366033108522378,0.7278755364806867,2192.4944649446493,168.80288166768852,4.0
2023,Brusdar Graterol,LAD,0,0,2,3.0,6.0,3.0,0.0,0.143,1.0,0.5710000000000001,0.0,0.0,2.92,2.92,660813,-1.4343702906350915,6.285479009687837,54.8291926803014,95.51969860064585,-0.5953390742734124,0.5863293864370291,2178.9063509149623,190.40581270182992,4.0
2023,Raisel Iglesias,ATL,0,0,3,2.1,7.71,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.54,4.38,628452,-1.8349080459770113,5.408390804597701,54.3590459770115,91.43367816091954,-0.7716781609195402,0.7223103448275862,2232.4747126436782,206.86896551724138,4.0
2017,Andrew Miller,CLE,0,1,4,5.0,14.4,3.6,1.8,0.3,1.0,0.4,0.25,1.8,3.76,2.58,453192,2.0070934959349596,5.434766260162602,53.74784552845528,88.11829268292682,-0.2632317073170731,0.5179979674796747,2385.5510204081634,223.71544715447155,3.0
2024,Lucas Erceg,KCR,0,0,5,6.0,9.0,4.5,1.5,0.214,0.893,0.6,0.3329999999999999,3.0,4.83,3.42,668674,-2.10311510031679,6.013146779303062,53.93973600844773,93.49693769799367,-0.8382154171066526,0.6069376979936641,2052.8796198521645,173.3167898627244,4.0
2019,Colin Poche,TBR,0,0,5,4.1,12.46,0.0,2.08,0.125,1.0,0.111,0.143,2.08,3.44,3.66,621363,1.4861910241657077,6.276098964326812,53.57100115074798,91.86444188722669,0.21716915995397007,1.5504487917146144,2295.163005780347,177.17491369390103,3.0
2018,Freddy Peralta,MIL,0,0,1,3.0,18.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,2.16,2.16,642547,-2.182389572773353,5.630666183924692,53.45514844315713,87.78363504706734,-0.1260101375814627,0.9336133236784938,2356.813902968863,161.20782041998552,3.0
2018,Julio Urías,LAD,1,0,7,6.1,7.11,1.42,1.42,0.176,0.833,0.222,0.083,2.84,4.11,5.18,628711,2.0729310344827585,6.0729310344827585,54.747068965517244,89.4448275862069,0.16948275862068965,1.0722413793103447,2394.1071428571427,185.32758620689654,4.0
